Cluster,Predicted_Skill_Text,Matched_Course_Index,Course_Code,Course_Title,Cosine_Similarity
data engineer_0,data engineer_0,1081,BIO ENG C131,Introduction to Computational Molecular and Cell Biology,0.7515242695808411
data engineer_0,data engineer_0,2704,COMPSS 224A,Forced Out: Decoding Housing Displacement through Data,0.6991428136825562
data engineer_0,data engineer_0,2682,CMPBIO 276,Algorithms for Computational Biology,0.7048702239990234
data engineer_0,data engineer_0,2985,DEVP 252,International Poverty and Economic Development,0.7379268407821655
data engineer_0,data engineer_0,3909,ENGIN 202A,Human Centered Design Methods I,0.763342022895813
data engineer_0,data engineer_0,5716,IND ENG 215,Analysis and Design of Databases,0.8048460483551025
data engineer_0,data engineer_0,6654,LINGUIS 10,The Sounds of English,0.7120805978775024
data engineer_0,data engineer_0,2706,COMPSS 225,Mastering the Corporate Arena: Strategic Skills for Professional Success,0.7394827604293823
data engineer_0,data engineer_0,3841,"ENE,RES 275",Water and Development,0.6830166578292847
data engineer_0,data engineer_0,1963,CHEM 270B,Advanced Biophysical Chemistry II,0.7090674042701721
data engineer_0,data engineer_0,2715,COMPSCI 47C,Completion of Work in Computer Science 61C,0.800242006778717
data engineer_0,data engineer_0,2703,COMPSS 222,Applied Statistics II,0.75572669506073
data engineer_0,data engineer_0,1970,CHEM 274B,Software Engineering Fundamentals for Molecular Sciences,0.816128671169281
data engineer_0,data engineer_0,6679,LINGUIS 113,Experimental Phonetics,0.6581931114196777
data engineer_0,data engineer_0,3412,EDUC 213A,"Theoretical and Scientific Bases for School Psychology, Part I: Childhood",0.6879252791404724
data engineer_0,data engineer_0,6863,MATH 51,Calculus I,0.749165415763855
data engineer_0,data engineer_0,7016,MATH 51,Calculus I,0.749165415763855
intern_1,intern_1,7017,MATH 52,Calculus II,0.672037661075592
intern_1,intern_1,6864,MATH 52,Calculus II,0.672037661075592
intern_1,intern_1,2759,COMPSCI 252A,Graduate Computer Architecture,0.6726481318473816
intern_1,intern_1,2723,COMPSCI C100,Principles & Techniques of Data Science,0.6243346929550171
intern_1,intern_1,5705,IND ENG 190F,Advanced Topics in Industrial Engineering and Operations Research,0.6769199967384338
intern_1,intern_1,5710,IND ENG H196A,Operations Research and Management Science Honors Thesis,0.6962895393371582
intern_1,intern_1,3725,EL ENG C213,X-rays and Extreme Ultraviolet Radiation,0.5107977390289307
intern_1,intern_1,5680,IND ENG 130,Methods of Manufacturing Improvement,0.5968184471130371
intern_1,intern_1,5702,IND ENG 190B,Advanced Topics in Industrial Engineering and Operations Research: Entrepreneurial Marketing and Finance,0.6921942234039307
intern_1,intern_1,5709,IND ENG 190K,Cases in Global Innovation: South Asia,0.6298888921737671
intern_1,intern_1,7065,MATH 151,Mathematics of the Secondary School Curriculum I,0.6025795936584473
intern_1,intern_1,6912,MATH 151,Mathematics of the Secondary School Curriculum I,0.6025795936584473
intern_1,intern_1,6906,MATH 135,Introduction to the Theory of Sets,0.5735498070716858
intern_1,intern_1,7672,MCELLBI 219K,"Research Review in Chemical Biology, Synthetic Biology, Organic Chemistry and Biophysics",0.5096219778060913
intern_1,intern_1,7058,MATH 130,Groups and Geometries,0.4925132989883423
intern_1,intern_1,6905,MATH 130,Groups and Geometries,0.4925132989883423
intern_1,intern_1,7059,MATH 135,Introduction to the Theory of Sets,0.5735498070716858
intern_1,intern_1,6863,MATH 51,Calculus I,0.6748006343841553
intern_1,intern_1,7016,MATH 51,Calculus I,0.6748006343841553
intern_1,intern_1,3640,EGYPT 199,Supervised Independent Study and Research,0.6330685615539551
intern_1,intern_1,3652,EECS 47E,Completion of work in Electrical Engineering 16B,0.6428173780441284
intern_1,intern_1,5648,HISTORY 295,Supervised Research Colloquium,0.6496791839599609
intern_1,intern_1,5716,IND ENG 215,Analysis and Design of Databases,0.6618707180023193
intern_1,intern_1,3913,ENGIN 210A,Renewable Energy Systems,0.5200198888778687
intern_1,intern_1,2720,COMPSCI 70,Discrete Mathematics and Probability Theory,0.6031419038772583
intern_1,intern_1,5647,HISTORY 290,Historical Colloquium,0.6592820286750793
intern_1,intern_1,3912,ENGIN 204B,"The Flow of Power, Information and Money in Tomorrow's Smart Grid",0.5970922112464905
intern_1,intern_1,2291,CIV ENG 221,Nonlinear Structural Analysis,0.5960122346878052
intern_1,intern_1,2708,COMPSCI C8,Foundations of Data Science,0.5727691054344177
intern_1,intern_1,6801,MAT SCI 198,Directed Group Studies for Advanced Undergraduates,0.6097829341888428
intern_1,intern_1,6954,MATH 228B,Numerical Solution of Differential Equations,0.45904889702796936
intern_1,intern_1,6974,MATH 256A,Algebraic Geometry,0.5123913288116455
intern_1,intern_1,6821,MAT SCI C225,Thin-Film Science and Technology,0.5654564499855042
intern_1,intern_1,2290,CIV ENG 220N,Nonlinear Structural Analysis,0.5834835767745972
intern_1,intern_1,2756,COMPSCI C200A,Principles and Techniques of Data Science,0.635919988155365
intern_1,intern_1,9511,PB HLTH 271J,Social Justice and Worker Health,0.5698095560073853
intern_1,intern_1,6952,MATH 227A,Theory of Recursive Functions,0.43579742312431335
intern_1,intern_1,6799,MAT SCI H194,Honors Undergraduate Research,0.7068281173706055
intern_1,intern_1,2722,COMPSCI C88C,Computational Structures in Data Science,0.6698070168495178
intern_1,intern_1,5701,IND ENG 180,Senior Project,0.6841161251068115
intern_1,intern_1,10339,SPANISH N102C,Advanced Composition: Breaking News: The Present and Past as Told by the Press,0.6513400673866272
intern_1,intern_1,2755,COMPSCI 199,Supervised Independent Study,0.6437113285064697
intern_1,intern_1,6973,MATH 255,Algebraic Curves,0.45991119742393494
intern_1,intern_1,6820,MAT SCI 224,Magnetism and Magnetic Materials,0.4192890226840973
intern_1,intern_1,10290,SEASIAN 121,Visual Culture and the Environment in Southeast Asia,0.5833022594451904
intern_1,intern_1,2862,DATASCI 271,"Statistical Methods for Discrete Response, Time Series, and Panel Data",0.6508641242980957
intern_1,intern_1,2724,COMPSCI 152,Computer Architecture and Engineering,0.5955479741096497
intern_1,intern_1,1452,MBA 236C,Global Financial Services,0.6686830520629883
intern_1,intern_1,1264,EWMBA 236C,Global Financial Services,0.6665751934051514
intern_1,intern_1,5679,IND ENG 120,Principles of Engineering Economics,0.6589049100875854
intern_2,intern_2,1253,EWMBA 217,Topics in Economic Analysis and Policy,0.6949007511138916
intern_2,intern_2,1635,UGBA 120AB,Intermediate Financial Accounting 2,0.6177690625190735
intern_2,intern_2,9336,PB HLTH 168,Public Health Microbiology Laboratory,0.6053017377853394
intern_2,intern_2,1622,UGBA 100,Business Communication,0.6265131831169128
intern_2,intern_2,1551,MBA 296,Special Topics in Business Administration,0.692472517490387
intern_2,intern_2,1256,EWMBA 223,Financial Reporting Analysis for Investors,0.609160840511322
intern_2,intern_2,1252,EWMBA 215,"Business Strategies for Emerging Markets: Management, Investment, and Opportunities",0.6438350677490234
intern_2,intern_2,1374,XMBA 200S,Data and Decisions,0.6651661396026611
intern_2,intern_2,1420,MBA 200S,Data and Decisions,0.6521201133728027
intern_2,intern_2,1572,PHDBA 229S,Research Seminar in Accounting,0.6581045389175415
intern_2,intern_2,1233,EWMBA 200S,Data and Decisions,0.6521201133728027
intern_2,intern_2,1442,MBA 217,Topics in Economic Analysis and Policy,0.6949007511138916
intern_2,intern_2,1524,MBA 292B,Nonprofit Boards,0.5580720901489258
intern_2,intern_2,1336,EWMBA 292A,Strategy and Leadership for Social Impact,0.6770474910736084
intern_2,intern_2,1441,MBA 215,"Business Strategies for Emerging Markets: Management, Investment, and Opportunities",0.6438350677490234
intern_2,intern_2,1643,UGBA 128,Strategic Cost Management,0.606259822845459
intern_2,intern_2,1641,UGBA 126,Auditing,0.6891007423400879
intern_2,intern_2,1645,UGBA 131A,Corporate Strategy and Valuation,0.6265387535095215
intern_2,intern_2,1636,UGBA 120B,Advanced Financial Accounting,0.5729320049285889
intern_2,intern_2,2976,DEVP 228B,Strategic Planning and Managemenr,0.6842837333679199
intern_2,intern_2,1631,UGBA 107,"The Social, Political, and Ethical Environment of Business",0.622100830078125
intern_2,intern_2,3179,ECON 119,Psychology and Economics,0.6264489889144897
intern_2,intern_2,6197,JEWISH 199,Supervised Independent Study and Research,0.5911717414855957
intern_2,intern_2,1383,XMBA 211,Game Theory,0.630470871925354
intern_2,intern_2,1445,MBA 223,Corporate Financial Reporting,0.5878108739852905
intern_2,intern_2,3178,ECON 116,Economic Growth Seminar,0.6347744464874268
intern_2,intern_2,3256,ECON 219A,Foundations of Psychology and Economics,0.6422280669212341
intern_2,intern_2,1648,UGBA 134,Introduction to Financial Engineering,0.6330744028091431
intern_2,intern_2,1639,UGBA 123,Operating and Financial Reporting Issues in the Financial Services Industry,0.6308472752571106
intern_2,intern_2,1633,UGBA 118,International Trade,0.6234632134437561
intern_2,intern_2,1257,EWMBA 224A,Managerial Accounting,0.6326603889465332
intern_2,intern_2,1387,XMBA 236E,Mergers and Acquisitions: A Focus on Creating Value,0.6436842679977417
intern_2,intern_2,1462,MBA 236M,Turnarounds,0.6612021327018738
intern_2,intern_2,3180,ECON 121,Industrial Organization and Public Policy,0.6503857374191284
intern_2,intern_2,1261,EWMBA 233,Asset Management,0.6323471069335938
intern_2,intern_2,3935,ENGIN 238B,Optimization Theory and Practice,0.6648341417312622
intern_2,intern_2,4688,FILM 240,Graduate Topics in Film,0.6607996821403503
intern_2,intern_2,4692,FILM 375,Teaching Reading and Composition through Film & Media,0.6498579382896423
intern_2,intern_2,4670,FILM 187,Special Topics in Media Production,0.6329245567321777
intern_2,intern_2,1274,EWMBA 236M,Turnarounds,0.6612021327018738
intern_2,intern_2,1449,MBA 232,Financial Institutions and Markets,0.6120301485061646
intern_2,intern_2,4687,FILM 230,Graduate Production Seminar,0.6748262047767639
intern_2,intern_2,1446,MBA 224A,Managerial Accounting,0.609322190284729
intern_2,intern_2,1234,EWMBA 201A,Economics for Business Decision Making,0.6545928716659546
intern_2,intern_2,4686,FILM 221,Film Curating Part 2,0.645964503288269
intern_2,intern_2,1375,XMBA 201A,Economics for Business Decision Making,0.68719083070755
intern_2,intern_2,1266,EWMBA 236E,Mergers and Acquisitions: A Focus on Creating Value,0.6437687873840332
intern_2,intern_2,1454,MBA 236E,Mergers and Acquisitions: A Focus on Creating Value,0.6439768075942993
intern_2,intern_2,3259,ECON 220B,Industrial Organization,0.6619429588317871
intern_2,intern_2,4689,FILM 297,Dissertation Writing Seminar,0.6942261457443237
business development executive_-1,business development executive_-1,2718,COMPSCI 61BL,Data Structures and Programming Methodology,0.7860875725746155
business development executive_-1,business development executive_-1,2237,CIV ENG 132,Applied Structural Mechanics,0.638655424118042
business development executive_-1,business development executive_-1,2753,COMPSCI 197,Field Study,0.7962064743041992
business development executive_-1,business development executive_-1,5673,IND ENG 10,Computer Programming for Analytics,0.6245995759963989
business development executive_-1,business development executive_-1,2961,DEV ENG 210,Development Engineering Research and Practice Seminar,0.8387843370437622
business development executive_-1,business development executive_-1,2346,CIV ENG 273,Advanced GeoEngineering Testing and Design,0.6897250413894653
business development executive_-1,business development executive_-1,1333,EWMBA 291R,Building Trust-Based Relationships,0.7982475757598877
business development executive_-1,business development executive_-1,1392,XMBA 252,Managerial Negotiations,0.7225807905197144
business development executive_-1,business development executive_-1,2328,CIV ENG 261,Infrastructure Systems Management,0.797951877117157
business development executive_-1,business development executive_-1,2841,CZECH 26B,Introductory Czech,0.6796656250953674
business development executive_-1,business development executive_-1,1655,UGBA 146,Project Management,0.803414523601532
business development executive_-1,business development executive_-1,1393,XMBA 253,Decision Making,0.7759238481521606
business development executive_-1,business development executive_-1,1241,EWMBA 205L,Leadership,0.7934895753860474
business development executive_-1,business development executive_-1,1427,MBA 205D,Business Communication in Diverse Work Environments,0.8260572552680969
business development executive_-1,business development executive_-1,5635,HISTORY 283,Historical Method and Theory,0.7687098979949951
business development executive_-1,business development executive_-1,1478,MBA 255G,"Gender, Equity, and Leadership in the 21st Century",0.7210530042648315
business development executive_-1,business development executive_-1,1298,EWMBA 262A,Brand Manager Boot Camp,0.8411334156990051
business development executive_-1,business development executive_-1,2752,COMPSCI H196B,Senior Honors Thesis Research,0.7792661786079407
business development executive_-1,business development executive_-1,2781,COMPSCI 284A,Foundations of Computer Graphics,0.6698138117790222
business development executive_-1,business development executive_-1,1422,MBA 201B,Macroeconomics in the Global Economy,0.7706601023674011
business development executive_-1,business development executive_-1,2845,DANISH 1A,Beginning Danish,0.7581088542938232
business development executive_-1,business development executive_-1,1653,UGBA 142,Advanced Business Analytics,0.8188701868057251
business development executive_-1,business development executive_-1,3940,ENGIN 245A,Resilient Structural Systems to Natural Hazard,0.7207207679748535
business development executive_-1,business development executive_-1,2324,CIV ENG C258,Supply Chain and Logistics Management,0.719990611076355
business development executive_-1,business development executive_-1,1970,CHEM 274B,Software Engineering Fundamentals for Molecular Sciences,0.7907137870788574
business development executive_-1,business development executive_-1,9903,SLAVIC 147B,Balkan Folklore,0.4909104108810425
business development executive_-1,business development executive_-1,3840,"ENE,RES 273",Research Methods in Social Sciences,0.7913404703140259
business development executive_-1,business development executive_-1,1323,EWMBA 290K,Innovation in Services and Business Models,0.7809053063392639
business development executive_-1,business development executive_-1,5759,IND ENG 290G,Advanced Mathematical Programming,0.6474652290344238
business development executive_-1,business development executive_-1,5929,INTEGBI 198,Supervised Group Study and Research By Upper Division Students,0.7129326462745667
business development executive_-1,business development executive_-1,5658,HUNGARI 1B,Introductory Hungarian,0.7014989852905273
business development executive_-1,business development executive_-1,2732,COMPSCI 170,Efficient Algorithms and Intractable Problems,0.5703373551368713
business development executive_-1,business development executive_-1,2861,DATASCI 267,Generative AI,0.7644590735435486
business development executive_-1,business development executive_-1,2963,DEV ENG 290,Advanced Special Topics in Development Engineering,0.8175976872444153
business development executive_-1,business development executive_-1,9900,SLAVIC C139,Language Spread,0.6336907148361206
business development executive_-1,business development executive_-1,1275,EWMBA 236T,Fin Tech,0.7977312803268433
business development executive_-1,business development executive_-1,1463,MBA 236T,Fin Tech,0.7977312803268433
business development executive_-1,business development executive_-1,5743,IND ENG 261,Experimenting with Simulated Systems,0.7636854648590088
business development executive_-1,business development executive_-1,2694,COMPSS 201,Introduction to Computing,0.7670240998268127
business development executive_-1,business development executive_-1,1289,EWMBA 256,Global Leadership,0.8229383230209351
business development executive_-1,business development executive_-1,4379,ESPM 176A,"Climate Change, Ecosystems, and Solutions",0.7247584462165833
business development executive_-1,business development executive_-1,527,ARCH 142,Sustainability Colloquium,0.8393028974533081
business development executive_-1,business development executive_-1,8265,NUSCTX 261,Nutrition Care Process and the Lifespan,0.6800923347473145
business development executive_-1,business development executive_-1,3964,ENGIN 270L,Global Leadership Expertise,0.8345597982406616
business development executive_-1,business development executive_-1,1437,MBA 212A,Cleantech to Market,0.8411141633987427
business development executive_-1,business development executive_-1,1248,EWMBA 212A,Cleantech to Market,0.8411141633987427
business development executive_-1,business development executive_-1,588,ARCH 242,Sustainability Colloquium,0.8362410664558411
business development executive_-1,business development executive_-1,3944,ENGIN 250A,Analysis and Control of Nonlinear Systems,0.6904640197753906
business development executive_-1,business development executive_-1,5576,HISTORY 175E,History of Modern Israel: From the Emergence of Zionism to Our Time,0.6025011539459229
business development executive_-1,business development executive_-1,9745,RHETOR 240F,Rhetorical Theory and Criticism: Legal Rhetoric and Philosophy,0.6427531838417053
deep learning engineer intern_1,deep learning engineer intern_1,5678,IND ENG 115,Industrial and Commercial Data Systems,0.747642457485199
deep learning engineer intern_1,deep learning engineer intern_1,3185,ECON 127,Antitrust Economics and Law,0.516596794128418
deep learning engineer intern_1,deep learning engineer intern_1,2143,CY PLAN 190,Advanced Topics in Urban Studies,0.7189520597457886
deep learning engineer intern_1,deep learning engineer intern_1,1230,BURMESE 100B,Intermediate Burmese,0.6506879329681396
deep learning engineer intern_1,deep learning engineer intern_1,1417,MBA 200C,Leadership Communication,0.6359491348266602
deep learning engineer intern_1,deep learning engineer intern_1,3521,EDUC 267,Economics of Education,0.7172441482543945
deep learning engineer intern_1,deep learning engineer intern_1,1371,EWMBA 299E,Competitive Strategy,0.665295422077179
deep learning engineer intern_1,deep learning engineer intern_1,1413,XMBA 296,Special Topics in Business Administration,0.7448520660400391
deep learning engineer intern_1,deep learning engineer intern_1,4345,ESPM 151,"Society, Environment, and Culture",0.6273528933525085
deep learning engineer intern_1,deep learning engineer intern_1,6314,KOREAN 187,History and Memory in Korean Cinema,0.6050629019737244
deep learning engineer intern_1,deep learning engineer intern_1,451,ANTHRO 296B,Supervised Research,0.7769989967346191
deep learning engineer intern_1,deep learning engineer intern_1,10074,SOCIOL 113,Sociology of Education,0.6922988295555115
deep learning engineer intern_1,deep learning engineer intern_1,10353,SPANISH 123,"Mexican Culture, Language, and Civilization",0.6156942844390869
deep learning engineer intern_1,deep learning engineer intern_1,5641,HISTORY 285H,Research Seminars: Africa,0.680147647857666
deep learning engineer intern_1,deep learning engineer intern_1,5687,IND ENG 151,Service Operations Design and Analysis,0.645494818687439
deep learning engineer intern_1,deep learning engineer intern_1,4202,ENV DES 195B,Thesis Research and Writing,0.7603409290313721
deep learning engineer intern_1,deep learning engineer intern_1,5967,INTEGBI 292,Integrative Biology Colloquium,0.7710837125778198
deep learning engineer intern_1,deep learning engineer intern_1,9464,PB HLTH 252C,Intervention Trial Design,0.6681971549987793
deep learning engineer intern_1,deep learning engineer intern_1,3858,ENGIN 1,"Engineering Your Life: Skills for Leadership, Discovery and Service",0.7479858994483948
deep learning engineer intern_1,deep learning engineer intern_1,1248,EWMBA 212A,Cleantech to Market,0.7803827524185181
deep learning engineer intern_1,deep learning engineer intern_1,1437,MBA 212A,Cleantech to Market,0.7803827524185181
deep learning engineer intern_1,deep learning engineer intern_1,4677,FILM 197B,Field Studies for Majors,0.7677266001701355
deep learning engineer intern_1,deep learning engineer intern_1,4697,MFE 230G,Equity and Currency Markets,0.6593549847602844
deep learning engineer intern_1,deep learning engineer intern_1,5639,HISTORY 285E,Research Seminars: Latin America,0.6837748289108276
deep learning engineer intern_1,deep learning engineer intern_1,1275,EWMBA 236T,Fin Tech,0.7199227809906006
deep learning engineer intern_1,deep learning engineer intern_1,1463,MBA 236T,Fin Tech,0.7199227809906006
deep learning engineer intern_1,deep learning engineer intern_1,2115,CHINESE 282,Modern Chinese Film Studies,0.6219150424003601
deep learning engineer intern_1,deep learning engineer intern_1,1235,EWMBA 201B,Macroeconomics in the Global Economy,0.7050508260726929
deep learning engineer intern_1,deep learning engineer intern_1,9502,PB HLTH 270,Introduction to Environmental Health Sciences,0.7443978786468506
deep learning engineer intern_1,deep learning engineer intern_1,5684,IND ENG 142B,Machine Learning and Data Analytics II,0.7264557480812073
deep learning engineer intern_1,deep learning engineer intern_1,4344,ESPM 150,"Special Topics in Environmental Science, Policy, and Management",0.7527757287025452
deep learning engineer intern_1,deep learning engineer intern_1,5640,HISTORY 285F,Research Seminars: Asia,0.6788378953933716
deep learning engineer intern_1,deep learning engineer intern_1,10327,SPANISH 32,Magical Realism and Beyond: Latin American Literature in English,0.6035983562469482
deep learning engineer intern_1,deep learning engineer intern_1,1650,UGBA 136F,Behavioral Finance,0.6165553331375122
deep learning engineer intern_1,deep learning engineer intern_1,5636,HISTORY 285A,Research Seminars: Ancient,0.6936402320861816
deep learning engineer intern_1,deep learning engineer intern_1,9478,PB HLTH 257,Outbreak Investigation,0.6841264963150024
deep learning engineer intern_1,deep learning engineer intern_1,9479,PB HLTH 257W,Public Health Preparedness and Emergency Response,0.6272933483123779
deep learning engineer intern_1,deep learning engineer intern_1,10308,SEASIAN 188,"Southeast Asian Cinema: History, Memory, Politics",0.5802667737007141
deep learning engineer intern_1,deep learning engineer intern_1,1621,UGBA 98,Directed Group Study,0.7374516129493713
deep learning engineer intern_1,deep learning engineer intern_1,6344,LD ARCH 160,Professional Practice Seminar,0.7146996259689331
deep learning engineer intern_1,deep learning engineer intern_1,10287,SEASIAN R5B,Under Western Eyes,0.7214152812957764
deep learning engineer intern_1,deep learning engineer intern_1,2744,COMPSCI C187,Data Engineering,0.7344465255737305
deep learning engineer intern_1,deep learning engineer intern_1,10313,SPANISH R1A,Reading and Composition Through Readings from the Spanish-Speaking World,0.7076379656791687
deep learning engineer intern_1,deep learning engineer intern_1,2874,DATA C101,Data Engineering,0.7344465255737305
deep learning engineer intern_1,deep learning engineer intern_1,2875,DATA C102,"Data, Inference, and Decisions",0.7017308473587036
deep learning engineer intern_1,deep learning engineer intern_1,4700,MFE 230H,Financial Risk Measurement and Management,0.5709905624389648
deep learning engineer intern_1,deep learning engineer intern_1,4681,FILM 200,Graduate Film Theory Seminar,0.7244515419006348
deep learning engineer intern_1,deep learning engineer intern_1,5688,IND ENG 153,Logistics Network Design and Supply Chain Management,0.6919645071029663
deep learning engineer intern_1,deep learning engineer intern_1,1439,MBA 212C,Modeling for Energy and Infrastructure Project Finance,0.7267823219299316
deep learning engineer intern_1,deep learning engineer intern_1,1382,XMBA 209,Strategic Leadership,0.716564416885376
sde_1,sde_1,3908,ENGIN 201,Graduate Ocean Engineering Seminar,0.49597620964050293
sde_1,sde_1,5672,INDONES 602,Individual Study for Doctoral Students,0.5653397440910339
sde_1,sde_1,2834,CYBER 242,New Domains of Competition: Cybersecurity and Public Policy,0.5483871698379517
sde_1,sde_1,3071,EPS C178,Applied Geophysics,0.5072118043899536
sde_1,sde_1,10340,SPANISH 104A,Survey of Spanish American Literature,0.45661768317222595
sde_1,sde_1,6998,MATH 602,Individual Study for Doctoral Students,0.5553094148635864
sde_1,sde_1,6845,MPS 375,Professional Preparation: Supervised Teaching in Math and the Physical Sciences,0.5751991271972656
sde_1,sde_1,2985,DEVP 252,International Poverty and Economic Development,0.5359865427017212
sde_1,sde_1,3842,"ENE,RES 276",Climate Change Economics,0.46829771995544434
sde_1,sde_1,8492,PHILOS 171,Hobbes,0.49336063861846924
sde_1,sde_1,7043,MATH H113,Honors Introduction to Abstract Algebra,0.5553642511367798
sde_1,sde_1,6890,MATH H113,Honors Introduction to Abstract Algebra,0.5553642511367798
sde_1,sde_1,7014,MATH 39A,Freshman/Sophomore Seminar,0.5352517366409302
sde_1,sde_1,6861,MATH 39A,Freshman/Sophomore Seminar,0.5352517366409302
sde_1,sde_1,6822,MAT SCI C226,Photovoltaic Materials; Modern Technologies in the Context of a Growing Renewable Energy Market,0.5428269505500793
sde_1,sde_1,6975,MATH 256B,Algebraic Geometry,0.5187227725982666
sde_1,sde_1,5716,IND ENG 215,Analysis and Design of Databases,0.5914299488067627
sde_1,sde_1,1962,CHEM 270A,Advanced Biophysical Chemistry I,0.5562909841537476
sde_1,sde_1,1027,ASTRON 203,Astrophysical Techniques,0.573311448097229
sde_1,sde_1,5688,IND ENG 153,Logistics Network Design and Supply Chain Management,0.5290789008140564
sde_1,sde_1,5701,IND ENG 180,Senior Project,0.5788787007331848
sde_1,sde_1,2294,CIV ENG 225,Dynamics of Structures,0.5444008111953735
sde_1,sde_1,2729,COMPSCI 168,Introduction to the Internet: Architecture and Protocols,0.5686529278755188
sde_1,sde_1,7035,MATH C103,Introduction to Mathematical Economics,0.5313668847084045
sde_1,sde_1,6882,MATH C103,Introduction to Mathematical Economics,0.5313668847084045
sde_1,sde_1,8505,PHILOS N188,Phenomenology,0.4500213861465454
sde_1,sde_1,1142,BIO ENG 243,Computational Methods in Biology,0.5750835537910461
sde_1,sde_1,2769,COMPSCI C267,Applications of Parallel Computers,0.494253545999527
sde_1,sde_1,5740,IND ENG 255,Frontiers in Revenue Management,0.5664254426956177
sde_1,sde_1,10297,SEASIAN 150,Southeast Asian Mythology,0.4268728792667389
sde_1,sde_1,8500,PHILOS 185,Heidegger,0.5186545848846436
sde_1,sde_1,1964,CHEM C271A,"Chemical Biology I - Structure, Synthesis and Function of Biomolecules",0.535772442817688
sde_1,sde_1,5638,HISTORY 285D,Research Seminars: United States,0.5033460855484009
sde_1,sde_1,5741,IND ENG 256,Heathcare Analytics,0.5234293341636658
sde_1,sde_1,3869,ENGIN 39F,Freshman/Sophomore Seminar,0.5663375854492188
sde_1,sde_1,2712,COMPSCI 39,Freshman/Sophomore Seminar,0.5663375854492188
sde_1,sde_1,3043,EPS 82,Oceans,0.5279521942138672
sde_1,sde_1,10339,SPANISH N102C,Advanced Composition: Breaking News: The Present and Past as Told by the Press,0.5373283624649048
sde_1,sde_1,6863,MATH 51,Calculus I,0.6207911372184753
sde_1,sde_1,7016,MATH 51,Calculus I,0.6207911372184753
sde_1,sde_1,2682,CMPBIO 276,Algorithms for Computational Biology,0.5527704954147339
sde_1,sde_1,8638,PHYSICS 290F,Seminar,0.5767227411270142
sde_1,sde_1,7059,MATH 135,Introduction to the Theory of Sets,0.5056849122047424
sde_1,sde_1,7672,MCELLBI 219K,"Research Review in Chemical Biology, Synthetic Biology, Organic Chemistry and Biophysics",0.46367841958999634
sde_1,sde_1,6905,MATH 130,Groups and Geometries,0.4735780954360962
sde_1,sde_1,6906,MATH 135,Introduction to the Theory of Sets,0.5056849122047424
sde_1,sde_1,7058,MATH 130,Groups and Geometries,0.4735780954360962
sde_1,sde_1,8650,PHYSICS 290T,Seminar,0.5767227411270142
sde_1,sde_1,2716,COMPSCI 61A,The Structure and Interpretation of Computer Programs,0.5806536674499512
sde_1,sde_1,3841,"ENE,RES 275",Water and Development,0.5151317119598389
business development director_0,business development director_0,2751,COMPSCI H196A,Senior Honors Thesis Research,0.7322008609771729
business development director_0,business development director_0,2811,CUNEIF 101B,Selected Readings in Akkadian,0.6424022316932678
business development director_0,business development director_0,2821,CUNEIF 200A,Advanced Akkadian,0.6179090738296509
business development director_0,business development director_0,2750,COMPSCI H195,Honors Social Implications of Computer Technology,0.7307052612304688
business development director_0,business development director_0,2738,COMPSCI C177,Algorithmic Economics,0.7367178201675415
business development director_0,business development director_0,2737,COMPSCI C176,Algorithms for Computational Biology,0.6271780729293823
business development director_0,business development director_0,9356,PB HLTH 200L,Health and Social Behavior Breadth,0.6076307892799377
business development director_0,business development director_0,2822,CUNEIF 200B,Advanced Akkadian,0.6179090738296509
business development director_0,business development director_0,5739,IND ENG 254,Production and Inventory Systems,0.7479934692382812
business development director_0,business development director_0,8072,NAV SCI 154,Fundamentals of Maneuver Warfare,0.6787097454071045
business development director_0,business development director_0,1653,UGBA 142,Advanced Business Analytics,0.7873324155807495
business development director_0,business development director_0,3940,ENGIN 245A,Resilient Structural Systems to Natural Hazard,0.6932002305984497
business development director_0,business development director_0,2842,CZECH 116A,Continuing Czech,0.6394633054733276
business development director_0,business development director_0,2876,DATA C104,Human Contexts and Ethics of Data - DATA/History/STS,0.7448649406433105
business development director_0,business development director_0,9745,RHETOR 240F,Rhetorical Theory and Criticism: Legal Rhetoric and Philosophy,0.5756361484527588
business development director_0,business development director_0,5576,HISTORY 175E,History of Modern Israel: From the Emergence of Zionism to Our Time,0.5638375282287598
business development director_0,business development director_0,9443,PB HLTH 241W,Intermediate Biostatistics for Public Health,0.5850645899772644
business development director_0,business development director_0,9486,PB HLTH 260W,Infectious Diseases,0.5850645899772644
business development director_0,business development director_0,5750,IND ENG 266,Network Flows and Graphs,0.6179945468902588
business development director_0,business development director_0,5728,IND ENG 241,"Risk Modeling, Simulation, and Data Analysis",0.7631652355194092
business development director_0,business development director_0,2781,COMPSCI 284A,Foundations of Computer Graphics,0.6580123901367188
business development director_0,business development director_0,1323,EWMBA 290K,Innovation in Services and Business Models,0.7316393256187439
business development director_0,business development director_0,5766,INFO C8,Foundations of Data Science,0.6858852505683899
business development director_0,business development director_0,2824,CYBER 200,Beyond the Code: Cybersecurity in Context,0.7572667002677917
business development director_0,business development director_0,2863,DATASCI 281,Computer Vision,0.6845314502716064
business development director_0,business development director_0,9743,RHETOR 240D,Rhetorical Theory and Criticism: Nonfictional Prose,0.5785436034202576
